FREQ;GEO;UNIT;OBJECTIV\TIME_PERIOD,2000 ,2001 ,2002 ,2003 ,2004 ,2005 ,2006 ,2007 ,2008 ,2009 ,2010 ,2011 ,2012 ,2013 ,2014 ,2015 ,2016 ,2017 
A;BE;MEUR_KP_PRE;OBJ67,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.079 ,0.079 ,0 ,0 ,0 
A;CZ;MEUR_KP_PRE;OBJ67,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.043 ,0.087 ,0.078 ,0.092 ,0.097 ,0.054 ,0 ,0 ,0 ,0 
A;DE;MEUR_KP_PRE;OBJ67,0 ,0 ,0 ,0 ,0 ,0 ,0.112 ,0.039 ,0.695 ,1.404 ,0.386 ,0.297 ,0.157 ,0.136 ,0.194 ,0 ,0 ,0 
A;ES;MEUR_KP_PRE;OBJ67,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.603 ,0 ,0.249 ,0 ,0 ,0 ,0 ,0 ,0 
A;EU28;MEUR_KP_PRE;OBJ67,0 ,0 ,0 ,0.011 ,0.011 ,1.389 ,1.603 ,0.49 ,2.803 ,7.871 ,9.008 ,7.35 ,7.938 ,11.901 ,16.102 ,0.221 ,0.442 ,0 
A;FR;MEUR_KP_PRE;OBJ67,0 ,0 ,0 ,0 ,0 ,0 ,0.107 ,0.069 ,0.06 ,0.049 ,0.062 ,0.115 ,0.562 ,0.182 ,0.22 ,0 ,0.004 ,0 
A;IT;MEUR_KP_PRE;OBJ67,0 ,0 ,0 ,0 ,0 ,0 ,0.027 ,0 ,0.127 ,4.025 ,5.407 ,4.862 ,4.46 ,4.038 ,3.374 ,0 ,0 ,0 
A;LV;MEUR_KP_PRE;OBJ67,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;NL;MEUR_KP_PRE;OBJ67,0 ,0 ,0 ,0 ,0 ,1.379 ,1.344 ,0 ,0 ,0 ,0.525 ,0.45 ,0.073 ,1.145 ,2.069 ,0.221 ,0.438 ,0 
A;SI;MEUR_KP_PRE;OBJ67,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.04 ,0.105 ,0.103 ,0.09 ,0.108 ,0.05 ,0.041 ,0.05 ,0 ,0 ,0 
A;UK;MEUR_KP_PRE;OBJ67,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.328 ,1.717 ,1.531 ,2.387 ,1.101 ,2.371 ,6.036 ,10.048 ,0 ,0 ,0 
A;AT;PC_GDP;OBJ67,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;BE;PC_GDP;OBJ67,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;CZ;PC_GDP;OBJ67,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;DE;PC_GDP;OBJ67,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;ES;PC_GDP;OBJ67,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;EU28;PC_GDP;OBJ67,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;FR;PC_GDP;OBJ67,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;IT;PC_GDP;OBJ67,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;LV;PC_GDP;OBJ67,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;NL;PC_GDP;OBJ67,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;SI;PC_GDP;OBJ67,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;UK;PC_GDP;OBJ67,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;BE;MEUR_KP_PRE;OBJ68,0 ,0 ,0 ,0 ,0 ,0 ,0 ,3.944 ,3.712 ,3.286 ,2.691 ,1.994 ,1.346 ,0.806 ,0.303 ,0 ,0 ,0 
A;DE;MEUR_KP_PRE;OBJ68,0 ,0 ,0.97 ,0 ,0 ,0 ,0 ,0.052 ,0.029 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;EL;MEUR_KP_PRE;OBJ68,0 ,0 ,0 ,0 ,0 ,0 ,0 ,187.933 ,152.919 ,139.342 ,120.566 ,100.871 ,89.404 ,82.332 ,79.223 ,72.558 ,66.13 ,52.417 
A;ES;MEUR_KP_PRE;OBJ68,0 ,0 ,0 ,1.984 ,1.522 ,0.673 ,1.038 ,0 ,0 ,0 ,3.634 ,3.091 ,1.729 ,1.715 ,3.158 ,3.251 ,0 ,0 
A;EU28;MEUR_KP_PRE;OBJ68,0 ,0 ,14.1 ,15.804 ,11.017 ,7.968 ,12.4 ,197.35 ,157.874 ,142.703 ,319.153 ,294.253 ,258.629 ,236.294 ,219.953 ,164.449 ,151.648 ,129.161 
A;FI;MEUR_KP_PRE;OBJ68,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,151.587 ,131.078 ,114.985 ,103.678 ,93.496 ,78.427 ,71.244 ,62.598 
A;FR;MEUR_KP_PRE;OBJ68,0 ,0 ,12.736 ,13.514 ,6.823 ,4.948 ,9.057 ,3.674 ,0.406 ,0 ,2.816 ,1.636 ,0.684 ,0.362 ,0.09 ,0.261 ,0 ,0 
A;HU;MEUR_KP_PRE;OBJ68,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,27.998 ,45.854 ,42.072 ,39.943 ,34.615 ,0 ,0 ,0 
A;IE;MEUR_KP_PRE;OBJ68,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,8.924 ,9.001 ,7.8 ,6.993 ,8.726 ,9.66 ,14.081 ,13.995 
A;IT;MEUR_KP_PRE;OBJ68,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;LU;MEUR_KP_PRE;OBJ68,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;NL;MEUR_KP_PRE;OBJ68,0 ,0 ,0.159 ,0.055 ,0.038 ,0.003 ,0.01 ,0 ,0 ,0 ,0.937 ,0.729 ,0.608 ,0.464 ,0.344 ,0.292 ,0.192 ,0.151 
A;PL;MEUR_KP_PRE;OBJ68,0 ,0 ,0 ,0 ,2.147 ,2.317 ,2.295 ,1.748 ,0.807 ,0.075 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;UK;MEUR_KP_PRE;OBJ68,0 ,0 ,0.235 ,0.25 ,0.487 ,0.028 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;BE;PC_GDP;OBJ68,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.001 ,0.001 ,0.001 ,0.001 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;DE;PC_GDP;OBJ68,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;EL;PC_GDP;OBJ68,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.079 ,0.064 ,0.061 ,0.056 ,0.052 ,0.049 ,0.047 ,0.045 ,0.041 ,0.038 ,0.029 
A;ES;PC_GDP;OBJ68,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;EU28;PC_GDP;OBJ68,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.001 ,0.001 ,0.001 ,0.002 ,0.002 ,0.002 ,0.002 ,0.002 ,0.001 ,0.001 ,0.001 
A;FI;PC_GDP;OBJ68,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.071 ,0.06 ,0.053 ,0.048 ,0.044 ,0.037 ,0.033 ,0.028 
A;FR;PC_GDP;OBJ68,0 ,0 ,0.001 ,0.001 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;HU;PC_GDP;OBJ68,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.027 ,0.043 ,0.04 ,0.037 ,0.031 ,0 ,0 ,0 
A;IE;PC_GDP;OBJ68,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.005 ,0.005 ,0.004 ,0.004 ,0.004 ,0.004 ,0.005 ,0.005 
A;IT;PC_GDP;OBJ68,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;LU;PC_GDP;OBJ68,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;NL;PC_GDP;OBJ68,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;PL;PC_GDP;OBJ68,0 ,0 ,0 ,0 ,0.001 ,0.001 ,0.001 ,0.001 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;UK;PC_GDP;OBJ68,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;AT;MEUR_KP_PRE;OBJ70,0 ,0 ,17.008 ,18.018 ,17.045 ,13.836 ,13.365 ,12.761 ,12.525 ,12.949 ,11.197 ,9.622 ,9.926 ,9.346 ,4.446 ,0 ,0 ,0 
A;BE;MEUR_KP_PRE;OBJ70,0 ,0 ,1.096 ,3.804 ,3.056 ,1.397 ,0.587 ,0.187 ,0.164 ,0.018 ,1.283 ,1.094 ,1.109 ,1.13 ,2.161 ,0 ,0 ,0 
A;BG;MEUR_KP_PRE;OBJ70,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.147 ,0.11 ,0.089 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;CY;MEUR_KP_PRE;OBJ70,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.994 ,0 ,0 ,0 ,0.385 ,0.005 ,0 ,0 ,0 ,0 ,0 
A;CZ;MEUR_KP_PRE;OBJ70,0 ,0 ,0 ,0 ,0.296 ,6.206 ,13.018 ,5.62 ,5.367 ,4.629 ,3.858 ,3.725 ,4.993 ,4.386 ,0.176 ,0 ,12.505 ,11.583 
A;DE;MEUR_KP_PRE;OBJ70,0 ,0 ,21.94 ,25.552 ,23.842 ,22.663 ,19.028 ,5.764 ,26.045 ,14.817 ,7.831 ,7.379 ,7.391 ,8.011 ,5.267 ,0 ,0 ,0 
A;EE;MEUR_KP_PRE;OBJ70,0 ,0 ,0 ,0 ,1.6 ,2.255 ,3.534 ,3.402 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;ES;MEUR_KP_PRE;OBJ70,0 ,0 ,3.748 ,3.309 ,4.085 ,5.303 ,178.845 ,13.28 ,7.312 ,4.541 ,8.741 ,7.852 ,2.836 ,2.071 ,0.11 ,0 ,0 ,0 
A;EU28;MEUR_KP_PRE;OBJ70,0 ,0 ,203.081 ,230.216 ,224.447 ,188.33 ,323.24 ,99.486 ,79.1 ,48.319 ,73.141 ,63.746 ,62.607 ,49.882 ,30.158 ,7.988 ,17.746 ,14.461 
A;FR;MEUR_KP_PRE;OBJ70,0 ,0 ,23.191 ,30.95 ,18.576 ,42.029 ,46.845 ,13.034 ,12.658 ,5.33 ,4.988 ,0.077 ,0.04 ,0.001 ,0.14 ,0.145 ,0 ,0 
A;HU;MEUR_KP_PRE;OBJ70,0 ,0 ,0 ,0 ,2.309 ,3.897 ,1.571 ,3.961 ,1.493 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;IE;MEUR_KP_PRE;OBJ70,0 ,0 ,2.481 ,1.507 ,0.578 ,0 ,0.02 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;IT;MEUR_KP_PRE;OBJ70,0 ,0 ,1.426 ,7.254 ,10.586 ,15.396 ,11.406 ,9.351 ,3.615 ,2.541 ,5.203 ,7.394 ,4.102 ,1.863 ,1.025 ,0.384 ,0 ,0 
A;LT;MEUR_KP_PRE;OBJ70,0 ,0 ,0 ,0 ,7.653 ,4.301 ,4.023 ,2.009 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;LU;MEUR_KP_PRE;OBJ70,0 ,0 ,0.492 ,0.546 ,0.3 ,0.403 ,0.277 ,0.262 ,0.131 ,0.097 ,0.207 ,0.217 ,0.129 ,0.137 ,0.141 ,0.086 ,0 ,0 
A;LV;MEUR_KP_PRE;OBJ70,0 ,0 ,0 ,0 ,0.008 ,0.485 ,0.356 ,0.377 ,0.213 ,0.088 ,0.299 ,0 ,0.392 ,0.736 ,0 ,0.246 ,0.349 ,0.118 
A;NL;MEUR_KP_PRE;OBJ70,0 ,0 ,11.135 ,12.876 ,7.959 ,7.278 ,4.153 ,3.798 ,2.783 ,0.486 ,9.764 ,3.914 ,3.127 ,2.594 ,2.526 ,0 ,0 ,0 
A;PL;MEUR_KP_PRE;OBJ70,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,16.666 ,19.413 ,25.927 ,16.955 ,11.45 ,4.759 ,2.707 ,2.154 
A;RO;MEUR_KP_PRE;OBJ70,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.424 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;SE;MEUR_KP_PRE;OBJ70,0 ,0 ,0 ,0.009 ,0.009 ,0.161 ,0.013 ,0 ,0.164 ,0.034 ,0.097 ,0.037 ,0 ,0 ,0 ,0 ,0 ,0 
A;SI;MEUR_KP_PRE;OBJ70,0 ,0 ,0 ,0 ,0.239 ,0.004 ,0.216 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;UK;MEUR_KP_PRE;OBJ70,0 ,0 ,120.564 ,126.392 ,126.305 ,62.716 ,25.984 ,24.113 ,6.519 ,2.7 ,3.005 ,2.639 ,2.63 ,2.652 ,2.716 ,2.369 ,2.185 ,0.606 
A;AT;PC_GDP;OBJ70,0 ,0 ,0.006 ,0.006 ,0.006 ,0.004 ,0.004 ,0.004 ,0.004 ,0.004 ,0.003 ,0.003 ,0.003 ,0.003 ,0.001 ,0 ,0 ,0 
A;BE;PC_GDP;OBJ70,0 ,0 ,0 ,0.001 ,0.001 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.001 ,0 ,0 ,0 
A;BG;PC_GDP;OBJ70,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;CY;PC_GDP;OBJ70,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.005 ,0 ,0 ,0 ,0.002 ,0 ,0 ,0 ,0 ,0 ,0 
A;CZ;PC_GDP;OBJ70,0 ,0 ,0 ,0 ,0 ,0.004 ,0.008 ,0.003 ,0.003 ,0.003 ,0.002 ,0.002 ,0.003 ,0.003 ,0 ,0 ,0.007 ,0.006 
A;DE;PC_GDP;OBJ70,0 ,0 ,0.001 ,0.001 ,0.001 ,0.001 ,0.001 ,0 ,0.001 ,0.001 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;EE;PC_GDP;OBJ70,0 ,0 ,0 ,0 ,0.01 ,0.012 ,0.017 ,0.016 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;ES;PC_GDP;OBJ70,0 ,0 ,0 ,0 ,0 ,0.001 ,0.016 ,0.001 ,0.001 ,0 ,0.001 ,0.001 ,0 ,0 ,0 ,0 ,0 ,0 
A;EU28;PC_GDP;OBJ70,0 ,0 ,0.002 ,0.002 ,0.002 ,0.001 ,0.002 ,0.001 ,0.001 ,0 ,0.001 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;FR;PC_GDP;OBJ70,0 ,0 ,0.001 ,0.002 ,0.001 ,0.002 ,0.002 ,0.001 ,0.001 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;HU;PC_GDP;OBJ70,0 ,0 ,0 ,0 ,0.002 ,0.004 ,0.001 ,0.004 ,0.001 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;IE;PC_GDP;OBJ70,0 ,0 ,0.002 ,0.001 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;IT;PC_GDP;OBJ70,0 ,0 ,0 ,0 ,0.001 ,0.001 ,0.001 ,0.001 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;LT;PC_GDP;OBJ70,0 ,0 ,0 ,0 ,0.027 ,0.014 ,0.012 ,0.005 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;LU;PC_GDP;OBJ70,0 ,0 ,0.001 ,0.001 ,0.001 ,0.001 ,0.001 ,0.001 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;LV;PC_GDP;OBJ70,0 ,0 ,0 ,0 ,0 ,0.002 ,0.001 ,0.001 ,0.001 ,0 ,0.001 ,0 ,0.002 ,0.003 ,0 ,0.001 ,0.001 ,0 
A;NL;PC_GDP;OBJ70,0 ,0 ,0.002 ,0.002 ,0.001 ,0.001 ,0.001 ,0.001 ,0 ,0 ,0.001 ,0.001 ,0 ,0 ,0 ,0 ,0 ,0 
A;PL;PC_GDP;OBJ70,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.004 ,0.005 ,0.007 ,0.004 ,0.003 ,0.001 ,0.001 ,0 
A;RO;PC_GDP;OBJ70,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;SE;PC_GDP;OBJ70,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;SI;PC_GDP;OBJ70,0 ,0 ,0 ,0 ,0.001 ,0 ,0.001 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;UK;PC_GDP;OBJ70,0 ,0 ,0.007 ,0.007 ,0.007 ,0.003 ,0.001 ,0.001 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;AT;MEUR_KP_PRE;OBJ71,0 ,0 ,23.931 ,27.706 ,35.467 ,25.431 ,23.438 ,21.021 ,21.489 ,21.493 ,21.282 ,20.728 ,20.254 ,19.905 ,19.411 ,0.584 ,0 ,0 
A;BE;MEUR_KP_PRE;OBJ71,0 ,0 ,0.172 ,0.126 ,0.085 ,0.135 ,0.139 ,0.084 ,0.074 ,0.069 ,0.073 ,0.03 ,0.027 ,0 ,0.019 ,0 ,0 ,0 
A;CY;MEUR_KP_PRE;OBJ71,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.53 ,8.299 ,0.192 ,0.307 ,0.081 ,0.002 ,0 ,0 ,0 ,0 ,0 
A;CZ;MEUR_KP_PRE;OBJ71,0 ,0 ,0 ,0 ,1.611 ,0.742 ,1.014 ,3.324 ,3.799 ,3.369 ,1.28 ,1.288 ,1.323 ,1.201 ,0.029 ,0.104 ,0.412 ,0.431 
A;DE;MEUR_KP_PRE;OBJ71,0 ,0 ,1237.397 ,935.856 ,66.878 ,53.261 ,45.473 ,119.537 ,95.449 ,46.014 ,34.292 ,33.594 ,36.672 ,33.83 ,37.205 ,1.337 ,0.199 ,0.224 
A;DK;MEUR_KP_PRE;OBJ71,0 ,0 ,0.609 ,0.6 ,0.671 ,5.013 ,6.053 ,5.872 ,5.593 ,5.392 ,5.63 ,5.386 ,8.347 ,10.335 ,5.653 ,0.272 ,0.136 ,0.229 
A;EE;MEUR_KP_PRE;OBJ71,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.308 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;ES;MEUR_KP_PRE;OBJ71,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.23 ,4.792 ,57.061 ,18.953 ,1.168 ,0.564 ,0.268 ,0 ,0 
A;EU28;MEUR_KP_PRE;OBJ71,0 ,0 ,1432.732 ,1129.634 ,324.919 ,300.742 ,340.856 ,266.409 ,392.73 ,355.689 ,310.123 ,327.874 ,315.525 ,287.89 ,203.616 ,184.061 ,193.103 ,177.497 
A;FR;MEUR_KP_PRE;OBJ71,0 ,0 ,4.124 ,9.811 ,8.774 ,6.665 ,4.927 ,8.047 ,7.994 ,6.582 ,5.492 ,4.788 ,4.765 ,1.306 ,6.507 ,11.408 ,0.874 ,0 
A;HU;MEUR_KP_PRE;OBJ71,0 ,0 ,0 ,0 ,0 ,0 ,0.031 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;IE;MEUR_KP_PRE;OBJ71,0 ,0 ,1.996 ,0.259 ,0.085 ,0.192 ,5.053 ,0.278 ,0.373 ,0.324 ,0.338 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;IT;MEUR_KP_PRE;OBJ71,0 ,0 ,0.14 ,0.338 ,10.283 ,16.446 ,13.879 ,9.994 ,1.314 ,0.247 ,5.354 ,7.506 ,18.108 ,13.132 ,13.812 ,3.775 ,0.025 ,0 
A;LT;MEUR_KP_PRE;OBJ71,0 ,0 ,0 ,0 ,0.445 ,4.297 ,3.041 ,6.455 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;LU;MEUR_KP_PRE;OBJ71,0 ,0 ,2.177 ,2.191 ,2.298 ,2.476 ,2.477 ,2.485 ,0.958 ,1.302 ,0.912 ,3.166 ,0 ,0 ,0 ,0 ,0 ,0 
A;LV;MEUR_KP_PRE;OBJ71,0 ,0 ,0 ,0 ,0 ,0 ,1.525 ,0.748 ,0.655 ,0.73 ,0.713 ,0.003 ,0.003 ,0.003 ,0 ,0 ,0 ,0 
A;NL;MEUR_KP_PRE;OBJ71,0 ,0 ,14.322 ,6.767 ,13.283 ,8.197 ,4.535 ,9.642 ,183.847 ,188.811 ,190.95 ,166.836 ,195.26 ,185.671 ,101.831 ,137.577 ,184.354 ,172.468 
A;PL;MEUR_KP_PRE;OBJ71,0 ,0 ,0 ,0 ,3.38 ,4.613 ,3.191 ,0.485 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;PT;MEUR_KP_PRE;OBJ71,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,7.171 ,7.195 ,0 ,0 ,0 
A;SE;MEUR_KP_PRE;OBJ71,0 ,0 ,29.234 ,28.141 ,33.042 ,32.563 ,28.589 ,32.013 ,28.8 ,64.169 ,7.663 ,7.561 ,4.714 ,7.932 ,8.154 ,3.515 ,0.314 ,0.197 
A;SI;MEUR_KP_PRE;OBJ71,0 ,0 ,0 ,0 ,0.081 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;SK;MEUR_KP_PRE;OBJ71,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1.387 ,0.554 ,21.929 ,1.681 ,3.75 
A;UK;MEUR_KP_PRE;OBJ71,0 ,0 ,118.63 ,117.838 ,148.537 ,140.713 ,197.491 ,45.587 ,34.085 ,16.763 ,31.046 ,19.846 ,7.096 ,4.849 ,2.681 ,3.292 ,5.108 ,0.198 
A;AT;PC_GDP;OBJ71,0 ,0 ,0.008 ,0.009 ,0.012 ,0.008 ,0.007 ,0.006 ,0.006 ,0.007 ,0.006 ,0.006 ,0.006 ,0.006 ,0.006 ,0 ,0 ,0 
A;BE;PC_GDP;OBJ71,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;CY;PC_GDP;OBJ71,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.003 ,0.042 ,0.001 ,0.002 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;CZ;PC_GDP;OBJ71,0 ,0 ,0 ,0 ,0.001 ,0.001 ,0.001 ,0.002 ,0.002 ,0.002 ,0.001 ,0.001 ,0.001 ,0.001 ,0 ,0 ,0 ,0 
A;DE;PC_GDP;OBJ71,0 ,0 ,0.046 ,0.035 ,0.002 ,0.002 ,0.002 ,0.004 ,0.003 ,0.002 ,0.001 ,0.001 ,0.001 ,0.001 ,0.001 ,0 ,0 ,0 
A;DK;PC_GDP;OBJ71,0 ,0 ,0 ,0 ,0 ,0.002 ,0.002 ,0.002 ,0.002 ,0.002 ,0.002 ,0.002 ,0.003 ,0.004 ,0.002 ,0 ,0 ,0 
A;EE;PC_GDP;OBJ71,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.001 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;ES;PC_GDP;OBJ71,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.005 ,0.002 ,0 ,0 ,0 ,0 ,0 
A;EU28;PC_GDP;OBJ71,0 ,0 ,0.011 ,0.009 ,0.003 ,0.002 ,0.002 ,0.002 ,0.003 ,0.003 ,0.002 ,0.002 ,0.002 ,0.002 ,0.001 ,0.001 ,0.001 ,0.001 
A;FR;PC_GDP;OBJ71,0 ,0 ,0 ,0.001 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0.001 ,0 ,0 
A;HU;PC_GDP;OBJ71,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;IE;PC_GDP;OBJ71,0 ,0 ,0.001 ,0 ,0 ,0 ,0.003 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
A;IT;PC_GDP;OBJ71,0 ,0 ,0 ,0 ,0.001 ,0.001 ,0.001 ,0.001 ,0 ,0 ,0 ,0 ,0.001 ,0.001 ,0.001 ,0 ,0 ,0 
A;LT;PC_GDP;OBJ71,0 ,0 ,0 ,0 ,0.002 ,0.014 ,0.009 ,0.018 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
